NRO,UMP,SUBMUESTRA,AMBITO,MACROREGION,DOMINIOGEO,SEXO,EDAD,GEDAD,NSE1,NSEGRUP,NIVEDU,PESO,P81,P82A,P82B,P82C,P82D,P82E,P82F,P83,P84,P85A,P85B,P85C,P85D,P85E,P85F,P85G,P85H,P85I,P85J,P85K,P85L,P86A,P86B,P86C,P86D,P86E,P86F,P86G,P87
2520,504,7,3,4,4,2,19,1,4,3,6,.426206643966526,1,2,2,4,7,7,4,2,6,2,2,3,1,2,2,2,2,3,2,2,2,4,3,4,8,4,1,1,3
2521,505,7,3,4,4,1,62,3,3,2,10,.426206643966526,4,2,2,4,7,4,4,2,4,3,2,2,2,2,8,2,3,1,2,2,2,3,2,4,2,2,1,2,3
2522,505,7,3,4,4,1,56,3,4,3,8,.426206643966526,2,4,2,4,7,7,4,3,4,2,3,3,1,1,2,2,1,8,3,1,2,3,3,4,8,2,3,8,4
2523,505,7,3,4,4,2,40,2,5,3,5,.426206643966526,2,2,3,4,4,4,4,1,8,3,2,2,2,2,3,3,2,3,3,3,3,3,2,3,3,3,2,2,3
2524,505,7,3,4,4,2,68,3,5,3,4,.426206643966526,8,4,4,4,4,4,4, ,5,2,8,8,1,1,3,8,8,2,8,8,8,4,4,4,4,3,2,8,3
2525,505,7,3,4,4,1,28,1,3,2,7,.426206643966526,4,1,3,4,7,3,2,2,5,3,2,2,3,2,3,4,1,2,4,3,4,3,3,3,3,3,1,2,3
2526,506,7,3,4,4,2,35,2,3,2,8,.426206643966526,4,2,2,4,7,4,4,2,5,3,2,2,1,1,2,2,3,1,2,1,4,4,3,4,4,2,2,2,2
2527,506,7,3,4,4,1,35,2,3,2,8,.426206643966526,5,2,2,4,7,4,2,1,3,3,2,-1,3,4,4,4,1,1,4,4,4,3,4,4,4,2,2,2,1
2528,506,7,3,4,4,1,26,1,3,2,9,.426206643966526,5,2,2,4,7,4,4,3,5,3,1,2,3,2,3,3,2,2,3,2,1,3,2,2,3,3,3,3,4
2529,506,7,3,4,4,1,40,2,5,3,6,.426206643966526,6,2,3,4,4,4,4,8,8,2,3,8,1,1,8,2,2,2,3,1,1,4,4,4,4,3,1,2,4
2530,506,7,3,4,4,1,70,3,5,3,4,.426206643966526,2,2,4,4,7,7,4,4,4,1,3,3,1,1,1,2,2,8,4,1,1,3,2,4,4,2,2,8,4
2531,507,7,3,4,4,2,52,3,4,3,4,.426206643966526,2,3,4,4,7,7,4,3,6,2,3,2,1,1,3,4,2,1,4,1,1,3,4,4,4,2,2,4,4
2532,507,7,3,4,4,2,27,1,5,3,5,.426206643966526,2,2,4,4,4,7,4,3,6,1,3,2,1,1,4,1,1,3,3,2,1,3,4,4,4,3,3,4,4
2533,507,7,3,4,4,1,50,3,3,2,8,.426206643966526,1,2,4,4,4,4,4,2,6,3,1,2,2,1,2,2,1,3,3,3,3,2,4,2,4,4,1,1,3
2534,507,7,3,4,4,1,21,1,3,2,9,.426206643966526,1,2,2,4,7,4,4,2,5,1,3,2,2,1,3,3,2,2,4,2,4,2,2,4,4,4,2,2,3
2535,507,7,3,4,4,1,61,3,4,3,3,.426206643966526,5,2,4,4,4,4,4,3,5,2,3,2,1,1,3,4,1,3,2,4,3,2,4,4,4,4,1,8,3
2536,508,7,3,3,4,1,37,2,5,3,6,.315086738705458,8,4,4,4,4,4,4, ,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,4
2537,508,7,3,3,4,2,32,2,5,3,4,.315086738705458,8,4,4,4,7,4,4, ,8,2,3,8,2,2,2,2,3,4,2,2,2,4,4,4,4,4,1,8,3
2538,508,7,3,3,4,1,60,3,5,3,3,.315086738705458,8,4,4,4,7,4,4, ,8,2,8,8,1,1,8,8,2,8,8,2,8,4,4,4,4,4,1,8,4
2539,508,7,3,3,4,2,66,3,5,3,1,.315086738705458,8,4,4,4,7,7,4, ,8,8,8,8,1,1,1,1,9,9,9,2,2,4,4,4,4,4,1,9,4
2540,508,7,3,3,4,1,29,1,5,3,6,.315086738705458,8,4,4,4,7,4,4, ,8,2,8,8,1,1,8,2,3,8,8,2,2,4,4,4,4,4,1,9,2
2541,509,7,3,3,4,1,45,3,5,3,4,.315086738705458,8,4,4,4,4,4,4, ,8,8,8,8,2,2,8,8,2,8,8,8,4,4,4,4,4,3,3,4,8
2542,509,7,3,3,4,2,18,1,5,3,6,.315086738705458,8,4,4,4,7,7,4, ,8,8,8,8,8,8,8,8,2,8,8,8,8,4,4,4,4,3,3,4,4
2543,509,7,3,3,4,2,40,2,5,3,3,.315086738705458,8,4,4,4,4,7,4, ,8,8,8,8,8,8,8,8,8,8,8,8,8,4,4,4,4,3,3,4,8
2544,509,7,3,3,4,1,30,2,5,3,6,.315086738705458,8,4,4,4,7,4,4, ,8,8,8,8,2,2,8,8,2,8,8,9,9,4,4,4,4,3,3,4,8
2545,509,7,3,3,4,2,51,3,5,3,3,.315086738705458,8,4,4,4,4,4,4, ,8,8,8,8,8,8,8,8,8,8,8,8,8,4,4,4,4,4,3,4,8
2546,510,7,3,3,4,1,54,3,5,3,5,.315086738705458,3,1,4,4,7,4,4,2,5,2,4,3,2,2,2,2,2,2,2,2,2,2,4,4,4,4,1,8,4
2547,510,7,3,3,4,2,20,1,5,3,6,.315086738705458,8,4,4,4,7,4,4, ,6,2,3,3,2,1,2,8,8,8,8,9,2,4,2,4,4,4,1,8,4
2548,510,7,3,3,4,1,62,3,5,3,3,.315086738705458,8,4,4,4,7,4,4, ,8,8,8,8,2,1,8,8,8,8,8,8,8,4,4,4,4,4,1,4,4
2549,510,7,3,3,4,2,44,2,5,3,1,.315086738705458,8,4,4,4,7,4,4, ,8,8,8,8,1,1,8,8,9,8,8,8,8,4,4,4,4,4,1,9,4
2550,510,7,3,3,4,1,23,1,5,3,6,.315086738705458,1,2,2,4,7,4,4,2,4,2,2,2,2,2,2,2,2,8,8,8,2,2,2,3,4,4,1,4,3
2551,511,7,3,3,4,1,73,3,5,3,3,.315086738705458,8,2,3,4,7,7,4,2,4,2,2,2,2,2,2,2,2,3,2,2,2,4,4,4,4,3,3,8,4
2552,511,7,3,3,4,1,40,2,5,3,4,.315086738705458,8,2,2,4,7,4,4,2,4,2,8,2,2,2,2,2,2,3,3,2,4,3,4,4,3,3,4,9,4
2553,511,7,3,3,4,1,52,3,5,3,3,.315086738705458,1,2,3,4,4,2,4,2,4,8,8,4,1,1,3,8,9,8,8,4,4,2,2,4,4,4,1,8,2
2554,511,7,3,3,4,1,18,1,5,3,6,.315086738705458,3,4,2,4,4,3,4,2,4,2,3,4,1,2,2,8,2,8,8,2,2,1,1,1,2,2,1,3,3
2555,511,7,3,3,4,2,41,2,5,3,4,.315086738705458,3,3,3,4,4,4,4,2,4,2,2,3,2,2,2,2,2,3,2,2,3,3,4,4,3,3,2,4,4
2556,512,7,3,3,4,1,80,3,4,3,3,.315086738705458,3,4,4,4,7,4,4, ,4,2,2,2,2,2,2,2,2,8,8,9,9,4,4,4,4,3,3,9,4
2557,512,7,3,3,4,1,22,1,5,3,6,.315086738705458,5,4,4,4,4,4,4, ,8,8,8,8,2,2,8,8,2,8,8,9,9,4,4,4,4,3,3,9,3
2558,512,7,3,3,4,2,32,2,5,3,4,.315086738705458,8,4,4,4,4,4,4, ,8,8,8,8,2,2,8,8,2,2,8,9,9,4,4,4,4,3,3,4,4
2559,512,7,3,3,4,2,19,1,5,3,6,.315086738705458,8,4,4,4,7,4,4, ,8,2,8,8,1,1,2,8,9,9,9,2,2,4,4,4,4,4,2,9,4
2560,512,7,3,3,4,1,34,2,5,3,4,.315086738705458,8,4,4,4,7,4,4, ,8,9,9,9,8,8,8,8,8,8,8,8,8,4,4,4,4,4,2,4,4
2561,513,7,3,3,4,1,53,3,5,3,6,.315086738705458,8,2,2,4,4,4,4,2,8,8,2,2,1,1,8,8,3,2,3,3,3,4,4,4,4,2,3,8,8
2562,513,7,3,3,4,2,50,3,5,3,5,.315086738705458,8,4,3,4,4,4,4,8,8,8,8,8,2,3,8,8,8,2,4,8,3,8,4,4,4,3,3,8,8
2563,513,7,3,3,4,1,28,1,5,3,6,.315086738705458,1,4,3,4,4,4,4,8,8,2,2,8,8,3,3,8,4,8,8,9,3,4,4,4,4,3,3,4,8
2564,513,7,3,3,4,1,68,3,5,3,3,.315086738705458,8,4,4,4,7,4,4, ,8,8,2,8,3,3,3,8,8,8,8,8,3,4,4,4,4,2,3,8,8
2565,513,7,3,3,4,2,65,3,5,3,3,.315086738705458,9,4,4,4,7,4,4, ,8,8,9,9,2,8,8,8,8,8,8,3,2,8,8,4,4,3,3,4,8
2566,514,7,3,3,4,2,32,2,5,3,6,.315086738705458,8,2,4,4,4,4,4,8,8,2,2,8,2,2,8,8,8,8,8,8,8,1,1,8,8,8,8,8,3
2567,514,7,3,3,4,1,36,2,5,3,6,.315086738705458,8,4,4,4,4,4,4, ,8,8,8,8,2,2,8,8,8,2,8,8,8,2,2,8,8,8,8,2,3
2568,514,7,3,3,4,1,42,2,4,3,5,.315086738705458,8,2,4,4,4,4,4,8,3,8,2,8,1,2,8,8,8,8,8,8,8,2,4,4,4,4,2,2,3
2569,514,7,3,3,4,1,69,3,4,3,5,.315086738705458,8,4,4,4,7,4,4, ,8,2,8,8,2,2,8,8,8,8,8,8,8,4,2,4,4,2,4,4,4
2570,514,7,3,3,4,1,19,1,5,3,6,.315086738705458,8,2,4,4,7,4,4,2,8,8,8,8,2,2,8,8,8,8,8,8,8,2,3,4,4,2,4,4,4
2571,515,7,3,3,4,2,18,1,4,3,6,.315086738705458,8,2,3,4,7,4,4,3,2,3,3,3,2,2,3,2,8,3,8,2,2,3,4,3,3,4,3,3,3
2572,515,7,3,3,4,1,18,1,4,3,9,.315086738705458,8,2,2,4,7,4,4,3,3,3,2,3,3,2,3,8,8,8,8,2,2,3,3,4,3,3,2,3,3
2573,515,7,3,3,4,2,63,3,5,3,5,.315086738705458,8,2,4,4,7,4,4,3,5,1,3,3,2,1,2,2,3,8,8,3,2,2,2,8,2,2,2,8,4
2574,515,7,3,3,4,1,54,3,4,3,10,.315086738705458,3,2,2,4,7,4,4,3,3,8,3,3,2,2,2,2,3,3,8,2,2,2,2,3,2,3,3,3,3
2575,515,7,3,3,4,2,40,2,5,3,3,.315086738705458,8,2,4,4,4,4,4,2,2,3,2,2,3,3,3,8,3,8,8,3,3,3,4,4,3,4,3,4,3
2576,516,7,3,3,4,2,38,2,4,3,6,.315086738705458,8,4,2,4,4,4,4,2,3,2,8,2,2,2,2,3,3,3,2,2,3,4,3,3,4,2,2,8,3
2577,516,7,3,3,4,2,29,1,5,3,5,.315086738705458,1,4,2,4,4,4,4,3,5,2,3,3,2,1,2,2,3,3,2,2,2,1,3,2,4,3,2,2,3
2578,516,7,3,3,4,2,37,2,4,3,8,.315086738705458,4,3,2,4,4,4,4,2,3,2,2,2,2,2,3,3,2,2,3,2,3,2,2,2,4,3,2,2,3
2579,516,7,3,3,4,1,37,2,4,3,6,.315086738705458,2,3,2,4,7,3,3,1,5,2,3,2,3,2,3,8,2,3,3,2,3,2,2,4,4,4,4,2,3
2580,516,7,3,3,4,1,41,2,5,3,5,.315086738705458,8,4,2,4,4,4,4,3,5,2,3,3,2,2,2,2,2,3,8,2,2,8,2,4,4,3,2,8,4
2581,517,7,3,3,4,2,61,3,5,3,5,.315086738705458,8,3,4,4,7,4,4,2,5,8,2,2,3,3,3,3,8,2,3,3,3,3,4,4,4,3,3,8,3
2582,517,7,3,3,4,1,30,2,4,3,6,.315086738705458,8,2,4,4,9,4,4,2,3,3,2,2,3,2,3,8,2,8,3,3,3,3,4,4,4,2,3,9,4
2583,517,7,3,3,4,2,49,3,5,3,4,.315086738705458,8,4,4,4,4,4,4, ,8,8,2,8,2,2,8,8,8,8,8,3,3,4,3,4,4,3,8,8,3
2584,517,7,3,3,4,2,25,1,5,3,8,.315086738705458,6,4,1,4,7,4,4,2,6,3,2,2,3,2,3,3,3,8,3,3,3,3,4,3,4,2,3,4,3
2585,517,7,3,3,4,1,18,1,5,3,6,.315086738705458,8,3,4,4,7,7,4,2,8,8,8,8,3,3,3,3,3,8,4,4,4,3,4,4,9,4,3,8,2
2586,518,7,3,3,4,1,31,2,4,3,8,.315086738705458,5,2,3,4,4,4,4,2,3,3,2,2,3,3,3,3,2,2,4,3,3,2,3,4,4,4,4,4,3
2587,518,7,3,3,4,2,28,1,5,3,5,.315086738705458,8,2,3,4,4,4,4,2,3,3,2,2,3,3,3,3,2,2,4,3,3,2,3,4,4,4,4,4,3
2588,518,7,3,3,4,1,42,2,4,3,8,.315086738705458,8,3,4,4,4,4,4,3,4,2,3,3,2,2,2,2,8,3,2,2,2,2,3,4,2,3,3,8,3
2589,518,7,3,3,4,2,47,3,5,3,3,.315086738705458,3,4,4,4,4,4,4, ,2,8,2,8,3,3,3,8,3,2,4,3,3,3,4,4,4,4,4,4,3
2590,518,7,3,3,4,2,60,3,5,3,1,.315086738705458,8,3,4,4,7,4,4,2,2,3,2,2,3,2,3,9,8,2,8,3,3,3,4,4,2,4,4,4,3
2591,519,7,3,3,4,1,56,3,5,3,5,.315086738705458,8,4,2,4,7,4,4,2,8,2,8,2,2,2,2,2,2,3,8,2,2,3,4,4,4,3,2,8,4
2592,519,7,3,3,4,1,20,1,5,3,7,.315086738705458,6,2,2,4,7,4,4,1,3,2,2,2,3,3,3,8,3,8,8,2,3,2,4,2,4,3,2,2,3
2593,519,7,3,3,4,2,39,2,3,2,10,.315086738705458,1,2,4,4,4,4,4,8,4,2,2,8,3,2,2,2,3,8,8,2,2,2,2,2,3,3,2,8,3
2594,519,7,3,3,4,1,65,3,5,3,6,.315086738705458,8,4,4,4,7,4,4, ,8,2,2,8,2,2,2,2,2,2,3,2,2,4,4,4,4,4,2,8,2
2595,519,7,3,3,4,2,19,1,5,3,7,.315086738705458,1,2,4,4,7,7,4,8,8,2,2,2,8,2,8,8,3,8,3,3,3,2,4,2,4,4,4,2,3
2596,520,7,3,3,4,2,26,1,5,3,5,.315086738705458,1,2,4,4,3,3,4,8,8,2,2,2,2,3,2,3,3,3,3,8,3,2,4,8,3,3,2,4,2
2597,520,7,3,3,4,2,50,3,5,3,6,.315086738705458,8,3,4,3,4,4,4,2,8,8,3,2,8,2,3,3,2,3,4,3,2,4,3,4,8,4,3,4,3
2598,520,7,3,3,4,2,60,3,4,3,6,.315086738705458,2,2,3,4,7,4,4,2,5,2,2,2,2,3,4,2,3,4,3,2,4,3,4,8,8,4,8,4,3
2599,520,7,3,3,4,1,45,3,5,3,4,.315086738705458,8,4,4,4,4,4,4, ,8,8,8,8,8,8,8,8,2,8,8,2,8,2,4,8,8,4,8,8,3
2600,520,7,3,3,4,1,24,1,4,3,9,.315086738705458,8,2,4,3,4,4,4,8,4,1,2,2,8,8,8,2,3,2,8,4,3,4,3,8,8,4,4,8,3
2601,521,7,3,3,4,2,35,2,5,3,7,.315086738705458,8,4,4,4,4,4,4, ,8,8,2,8,2,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,4
2602,521,7,3,3,4,1,39,2,5,3,8,.315086738705458,4,4,4,4,4,4,4, ,3,8,2,8,2,2,4,8,8,2,8,8,8,2,2,4,4,4,2,4,3
2603,521,7,3,3,4,1,20,1,5,3,6,.315086738705458,8,4,4,4,7,4,4, ,8,2,3,8,1,1,8,8,8,8,8,8,8,2,2,8,8,8,2,8,2
2604,521,7,3,3,4,2,22,1,5,3,6,.315086738705458,8,4,4,4,7,4,4, ,8,2,8,8,1,1,8,8,8,8,8,8,8,2,4,4,4,2,2,4,3
2605,521,7,3,3,4,2,69,3,5,3,5,.315086738705458,8,4,8,8,7,7,8,8,8,8,8,8,2,2,8,8,8,8,8,8,8,2,8,8,8,2,8,8,3
2606,522,7,3,3,4,2,49,3,5,3,4,.315086738705458,8,2,4,4,7,4,4,8,3,2,8,8,1,1,8,8,8,8,8,8,8,2,2,8,8,8,2,8,3
2607,522,7,3,3,4,1,59,3,5,3,6,.315086738705458,8,2,4,4,7,4,4,3,3,2,3,8,2,1,2,8,8,8,8,8,8,4,2,4,4,4,4,4,4
2608,522,7,3,3,4,2,29,1,5,3,5,.315086738705458,3,2,4,4,4,4,4,8,3,3,8,8,2,1,8,8,8,8,8,8,8,2,2,8,8,8,2,8,3
2609,522,7,3,3,4,1,28,1,5,3,6,.315086738705458,8,2,4,4,4,4,4,8,3,2,8,8,2,2,8,8,8,8,8,8,8,2,2,8,8,8,8,8,4
2610,522,7,3,3,4,1,33,2,5,3,6,.315086738705458,8,2,4,4,7,4,4,8,8,2,8,8,2,2,2,8,8,8,8,8,8,2,2,8,8,8,8,2,3
2611,523,7,3,5,4,2,23,1,5,3,5,.28019871585036,8,4,4,4,4,7,4, ,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
2612,523,7,3,5,4,2,47,3,5,3,6,.28019871585036,5,4,4,4,4,4,4, ,8,8,8,8,8,8,8,8,8,8,8,8,3,4,4,4,4,4,4,4,3
2613,523,7,3,5,4,2,47,3,3,2,3,.28019871585036,2,2,4,4,4,2,4,2,3,3,2,2,2,2,2,8,3,8,8,3,3,4,4,4,4,4,3,4,3
2614,523,7,3,5,4,1,43,2,5,3,3,.28019871585036,3,2,4,2,4,4,4,2,2,3,2,2,8,8,3,8,8,2,8,3,3,4,4,4,4,4,4,4,3
2615,523,7,3,5,4,1,49,3,5,3,5,.28019871585036,8,2,4,2,4,4,4,1,2,3,2,2,3,3,3,8,2,2,8,3,3,4,4,4,4,4,4,4,3
2616,524,7,3,5,4,2,29,1,5,3,6,.28019871585036,1,4,4,4,4,7,4, ,4,3,2,3,3,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2
2617,524,7,3,5,4,2,42,2,4,3,4,.28019871585036,6,2,4,4,4,4,4,2,3,3,2,3,2,2,2,3,2,8,8,2,2,2,2,8,8,8,8,8,4
2618,524,7,3,5,4,1,21,1,4,3,6,.28019871585036,4,4,4,4,7,7,4, ,4,2,2,2,2,2,3,3,1,2,1,4,3,4,4,4,3,4,3,4,4
2619,524,7,3,5,4,1,54,3,5,3,5,.28019871585036,5,4,4,4,4,4,4, ,8,1,2,8,2,2,2,3,2,2,2,2,2,4,4,4,4,4,4,4,3
2620,524,7,3,5,4,1,67,3,5,3,3,.28019871585036,3,4,4,4,4,4,4, ,5,3,2,8,2,2,2,3,2,3,8,2,2,4,4,4,4,4,4,4,4
2621,525,7,3,5,4,1,51,3,5,3,3,.28019871585036,2,4,4,4,4,4,4, ,4,2,3,3,1,1,3,3,2,3,3,3,3,4,4,4,4,3,3,4,3
2622,525,7,3,5,4,1,69,3,5,3,3,.28019871585036,2,3,4,4,7,7,4,8,4,2,3,3,1,1,3,3,2,2,3,2,2,3,3,4,4,4,3,4,3
2623,525,7,3,5,4,1,20,1,3,2,9,.28019871585036,4,2,4,4,7,4,4,2,3,3,2,2,1,1,8,8,2,3,3,3,3,2,3,3,3,4,4,4,3
2624,525,7,3,5,4,2,51,3,5,3,3,.28019871585036,3,2,4,4,4,4,4,4,4,3,2,2,1,1,3,3,2,3,3,3,3,1,2,8,8,3,4,8,3
2625,525,7,3,5,4,2,19,1,4,3,6,.28019871585036,2,1,4,4,7,4,4,2,2,3,3,3,1,1,3,3,1,3,3,3,3,1,1,2,4,2,3,3,3
2626,526,7,3,5,4,2,43,2,5,3,3,.28019871585036,1,3,4,4,4,4,4,2,4,3,2,2,2,2,3,3,2,3,3,3,3,4,4,4,4,4,1,1,3
2627,526,7,3,5,4,2,19,1,5,3,5,.28019871585036,2,3,3,4,4,4,4,2,5,3,2,2,2,2,3,3,2,3,3,2,2,4,4,4,4,4,1,1,4
2628,526,7,3,5,4,1,20,1,4,3,9,.28019871585036,1,3,4,4,4,4,4,2,3,2,2,3,2,2,3,3,2,3,3,3,3,4,4,4,4,4,1,1,3
2629,526,7,3,5,4,1,48,3,3,2,10,.28019871585036,2,3,4,4,4,4,4,2,4,3,2,2,2,2,3,3,2,3,3,3,3,4,4,4,4,4,1,1,3
2630,526,7,3,5,4,1,68,3,5,3,4,.28019871585036,1,3,4,4,4,4,4,2,4,3,2,2,2,2,3,3,2,3,3,3,3,4,4,4,4,4,1,1,3
2631,527,7,3,5,4,1,41,2,4,3,6,.28019871585036,5,1,4,4,4,4,4,2,1,1,2,2,2,2,3,3,2,3,3,2,3,2,2,2,4,2,1,1,3
2632,527,7,3,5,4,2,44,2,5,3,3,.28019871585036,6,4,4,4,4,4,4, ,4,3,2,2,2,2,3,3,2,3,3,3,3,4,4,4,4,4,1,4,2
2633,527,7,3,5,4,1,18,1,5,3,5,.28019871585036,5,2,4,4,7,4,4,2,4,2,2,2,3,3,3,3,1,2,3,3,3,1,1,2,4,2,1,1,2
2634,527,7,3,5,4,2,64,3,5,3,5,.28019871585036,6,4,4,4,4,4,4, ,6,3,1,8,2,2,2,3,3,3,8,2,2,1,4,4,1,1,1,4,4
2635,527,7,3,5,4,1,66,3,4,3,6,.28019871585036,2,2,2,4,4,4,4,1,2,4,2,3,3,4,2,3,2,4,3,3,4,2,2,4,2,4,1,2,2
2636,528,7,3,5,4,2,61,3,5,3,5,.28019871585036,1,4,4,4,4,4,4, ,4,2,2,2,2,2,2,2,2,2,3,2,2,4,4,4,4,4,3,2,4
2637,528,7,3,5,4,2,52,3,5,3,3,.28019871585036,1,3,3,3,3,3,3,2,5,2,2,3,3,2,2,3,2,3,3,2,3,4,4,4,4,4,1,4,2
2638,528,7,3,5,4,1,44,2,5,3,4,.28019871585036,5,4,4,4,4,4,4, ,4,3,2,2,2,2,2,3,2,2,3,2,3,4,4,4,4,4,4,4,4
2639,528,7,3,5,4,2,21,1,5,3,5,.28019871585036,5,4,4,4,4,4,4, ,5,3,2,3,3,2,3,3,2,2,3,2,2,2,2,2,4,4,1,2,2
2640,528,7,3,5,4,1,19,1,5,3,6,.28019871585036,1,2,4,4,4,4,4,2,4,2,2,3,2,2,3,3,2,3,3,2,3,3,3,4,4,4,4,1,3
2641,529,7,3,5,4,1,31,2,5,3,6,.28019871585036,8,4,4,4,4,4,4, ,8,8,8,8,8,8,8,8,1,8,8,8,8,4,4,4,4,4,4,8,3
2642,529,7,3,5,4,1,18,1,5,3,6,.28019871585036,8,8,8,8,8,8,8,8,8,8,8,8,2,2,8,2,2,8,8,2,8,4,4,4,4,2,3,8,4
2643,529,7,3,5,4,2,31,2,5,3,5,.28019871585036,8,4,4,4,4,4,4, ,4,8,8,8,8,8,8,8,2,8,8,8,8,4,4,4,4,4,4,4,8
2644,529,7,3,5,4,1,65,3,5,3,3,.28019871585036,8,4,4,4,7,4,4, ,8,8,8,8,8,8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8
2645,529,7,3,5,4,1,32,2,5,3,3,.28019871585036,8,4,4,4,4,4,4, ,8,2,8,8,2,2,2,2,2,8,8,2,3,2,4,4,4,2,2,8,2
2646,530,7,3,5,4,1,82,3,5,3,3,.28019871585036,8,4,4,4,4,4,4, ,8,1,8,8,1,2,8,8,1,2,8,2,3,1,8,8,8,8,1,8,4
2647,530,7,3,5,4,2,19,1,4,3,5,.28019871585036,2,4,3,4,4,4,4,2,5,1,3,8,1,3,3,8,1,2,3,3,3,1,4,4,1,4,1,1,4
2648,530,7,3,5,4,1,18,1,4,3,5,.28019871585036,2,2,3,4,4,4,4,2,4,3,3,2,2,2,3,3,2,3,3,3,3,9,9,9,9,9,1,1,3
2649,530,7,3,5,4,2,55,3,4,3,6,.28019871585036,3,2,4,4,4,4,4,2,4,1,2,2,1,1,1,1,1,2,2,2,3,1,4,4,4,4,1,8,3
2650,530,7,3,5,4,1,36,2,2,1,10,.28019871585036,2,4,4,4,4,4,4, ,8,1,2,2,1,2,3,3,1,2,3,3,3,1,4,4,4,4,1,1,3
2651,531,7,3,5,4,2,23,1,5,3,5,.28019871585036,1,4,4,4,4,7,4, ,4,3,2,2,2,2,3,3,2,8,8,3,3,4,4,4,4,4,2,4,8
2652,531,7,3,5,4,1,19,1,5,3,5,.28019871585036,2,4,3,4,7,3,4,2,4,3,2,3,2,2,2,4,3,2,3,2,2,2,2,4,4,4,1,2,4
2653,531,7,3,5,4,1,39,2,5,3,5,.28019871585036,4,4,4,4,4,4,4, ,5,2,2,2,3,2,3,3,2,2,3,3,3,4,4,4,4,4,1,4,3
2654,531,7,3,5,4,2,40,2,5,3,4,.28019871585036,6,4,4,4,4,4,4, ,8,1,2,2,1,1,3,8,2,8,8,3,3,2,4,4,4,4,4,4,8
2655,531,7,3,5,4,1,85,3,5,3,1,.28019871585036,6,4,4,4,7,7,4, ,4,8,8,8,2,8,8,8,2,8,8,8,8,4,4,4,4,4,1,4,4
2656,532,7,3,5,4,2,26,1,5,3,3,.28019871585036,8,4,4,4,4,4,4, ,8,2,3,8,2,2,8,2,1,8,8,3,3,2,2,8,8,2,8,8,3
2657,532,7,3,5,4,2,41,2,5,3,1,.28019871585036,8,4,4,4,4,4,4, ,8,8,8,8,8,8,8,8,8,8,8,8,8,2,8,8,8,2,9,9,8
2658,532,7,3,5,4,1,50,3,5,3,5,.28019871585036,8,4,4,4,4,4,4, ,8,8,8,8,3,3,3,3,1,8,8,3,3,2,8,9,9,2,8,9,3
2659,532,7,3,5,4,2,74,3,5,3,1,.28019871585036,8,4,4,4,4,4,4, ,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
2660,532,7,3,5,4,1,28,1,5,3,4,.28019871585036,8,4,4,4,4,4,4, ,6,2,3,3,2,2,8,8,1,8,8,3,3,1,2,2,8,2,2,2,2
2661,533,7,3,5,4,2,43,2,5,3,4,.28019871585036,8,4,4,4,4,4,4, ,8,8,8,8,8,8,8,8,8,8,8,8,8,2,8,8,8,2,8,8,8
2662,533,7,3,5,4,1,39,2,5,3,4,.28019871585036,8,4,4,4,7,4,4, ,8,2,3,3,2,2,8,3,1,8,8,3,3,2,2,8,2,2,2,8,3
2663,533,7,3,5,4,1,32,2,4,3,4,.28019871585036,8,4,4,4,4,8,4,2,8,2,3,3,2,2,8,2,1,8,8,3,3,2,2,1,1,2,2,8,2
2664,533,7,3,5,4,1,68,3,5,3,1,.28019871585036,8,4,4,4,4,4,4, ,8,8,8,8,8,8,8,8,1,8,8,8,8,2,8,8,8,8,8,8,8
2665,533,7,3,5,4,1,23,1,5,3,5,.28019871585036,8,4,4,4,4,4,4, ,8,2,3,3,2,2,8,3,1,8,8,3,3,2,1,1,1,2,1,1,2
2666,534,7,3,5,4,2,44,2,5,3,1,.28019871585036,8,3,4,2,4,4,4,2,8,8,8,8,8,8,8,8,1,8,8,3,3,2,8,8,9,8,9,9,2
2667,534,7,3,5,4,2,19,1,4,3,8,.28019871585036,8,3,4,4,4,4,4,2,4,2,8,8,3,3,8,2,1,8,8,3,3,2,2,2,2,2,2,2,3
2668,534,7,3,5,4,2,37,2,5,3,4,.28019871585036,8,2,4,4,4,4,4,2,8,2,8,8,1,1,2,2,1,8,8,3,3,1,1,1,8,3,8,8,2
2669,534,7,3,5,4,1,39,2,5,3,4,.28019871585036,8,2,3,4,4,4,4,2,8,3,8,8,3,3,3,8,1,8,8,3,3,2,3,8,8,3,3,8,2
2670,534,7,3,5,4,1,54,3,4,3,4,.28019871585036,8,2,4,4,7,7,4,2,8,2,3,8,3,3,8,8,1,8,8,3,3,1,2,8,8,8,8,9,2
2671,535,7,3,5,4,2,35,2,5,3,4,.28019871585036,8,4,4,4,4,4,4, ,4,8,8,8,3,2,8,8,8,8,8,8,8,2,2,2,8,2,9,9,3
2672,535,7,3,5,4,1,42,2,5,3,3,.28019871585036,8,4,4,4,7,4,4, ,8,8,8,8,8,8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,9
